concert_id,演唱会名称,艺人,艺人热度分,音乐风格,省份,城市,演出场馆,场馆类型,场馆容纳量,开演日期,闭演日期,演出时长(分钟),主办方,票价下限(元),票价上限(元),实际入场人数,售票状态/备注
C202215733,王菲 2022特别呈现演唱会 哈尔滨站,王菲,78,流行,黑龙江,哈尔滨,哈尔滨奥体中心体育馆,体育馆,12189,2022-10-16,2022-10-16,116,摩登天空,49,264,9399,正常
C202315734,赵雷 2023全新舞台演出 广州站,赵雷,56,民谣,广东,广州,广州国际会展/体育馆(演出场),体育馆,39084,2023-10-21,2023-10-21,115,大麦,49,268,26081,余票较多
C202215735,林俊杰 2022年度演唱会 厦门站,林俊杰,92,R&B,福建,厦门,厦门艺术中心大剧场,演艺中心,10046,2022-06-25,2022-06-25,122,索尼音乐,49,90,8631,正常
C202215736,王菲 2022世界巡回演唱会 天津站,王菲,84,电子/氛围,天津,天津,天津体育馆,体育馆,17223,2022-10-24,2022-10-24,131,大麦,49,67,12997,正常
C202315737,周杰伦 2023特别呈现演唱会 苏州站,周杰伦,96,R&B,江苏,苏州,苏州奥体中心体育馆,体育馆,18968,2023-04-05,2023-04-05,130,摩登天空,49,323,14741,正常
C202215738,张学友 2022全国巡演（3晚） 重庆站,张学友,95,经典,重庆,重庆,重庆国际会展/体育馆(演出场),体育馆,37014,2022-05-08,2022-05-10,104,华研国际,49,91,30275,正常
C202615739,薛之谦 2026全新舞台演出 沈阳站,薛之谦,82,民谣/流行,辽宁,沈阳,沈阳体育中心体育馆,体育馆,29779,2026-05-07,2026-05-07,101,环球音乐,49,213,20644,余票较多
C202315740,薛之谦 2023全新舞台演出 北京站,薛之谦,79,民谣/流行,北京,北京,北京体育文化中心体育馆,体育馆,29260,2023-03-11,2023-03-11,112,杰克音乐,49,59,20935,余票较多
C202215741,张学友 2022年度演唱会（3晚） 厦门站,张学友,89,抒情,福建,厦门,厦门体育馆,体育馆,16772,2022-08-27,2022-08-29,116,摩登天空,49,131,13491,正常
C202215742,华晨宇 2022年度演唱会 郑州站,华晨宇,85,摇滚/实验,河南,郑州,郑州体育中心体育馆,体育馆,28558,2022-06-25,2022-06-25,131,永乐票务,49,178,21400,余票较多
C202515743,五月天 2025年度演唱会 南京站,五月天,99,流行摇滚,江苏,南京,南京体育场,体育场,35135,2025-11-22,2025-11-22,115,摩登天空,49,288,24432,余票较多
C202315744,张学友 2023世界巡回演唱会 贵阳站,张学友,90,抒情,贵州,贵阳,贵阳体育中心体育馆,体育馆,8328,2023-05-28,2023-05-28,117,杰克音乐,49,272,5906,余票较多
C202515745,陈奕迅 2025世界巡回演唱会 杭州站,陈奕迅,89,抒情,浙江,杭州,杭州奥体中心体育馆,体育馆,30974,2025-11-02,2025-11-02,111,摩登天空,49,293,26100,正常
C202215746,薛之谦 2022世界巡回演唱会 厦门站,薛之谦,91,民谣/流行,福建,厦门,厦门体育场,体育场,27825,2022-08-19,2022-08-19,112,摩登天空,49,160,17074,余票较多
C202515747,张学友 2025全国巡演 天津站,张学友,84,抒情,天津,天津,天津体育文化中心体育馆,体育馆,24842,2025-08-30,2025-08-30,128,永乐票务,49,219,19723,正常
C202515748,林俊杰 2025巡回演唱会 重庆站,林俊杰,93,流行,重庆,重庆,重庆大剧院(演出厅),演艺中心,6338,2025-08-11,2025-08-11,144,华纳音乐,49,215,4645,余票较多
C202315749,张杰 2023巡回演唱会 乌鲁木齐站,张杰,72,抒情,新疆,乌鲁木齐,乌鲁木齐大剧院(演出厅),演艺中心,3904,2023-11-22,2023-11-22,106,摩登天空,49,153,2685,余票较多
C202615750,王菲 2026特别呈现演唱会（2晚） 北京站,王菲,91,电子/氛围,北京,北京,北京体育文化中心体育馆,体育馆,30209,2026-07-29,2026-07-30,129,橙天嘉禾,49,225,20800,余票较多
C202215751,赵雷 2022世界巡回演唱会 大连站,赵雷,36,民谣,辽宁,大连,大连国际会展/体育馆(演出场),体育馆,22280,2022-12-23,2022-12-23,120,华纳音乐,49,87,11951,上座偏低
C202415752,光良 2024巡回演唱会 西宁站,光良,74,抒情,青海,西宁,西宁国际会展/体育馆(演出场),体育馆,3590,2024-06-05,2024-06-05,129,橙天嘉禾,49,145,2725,正常
C202515753,刘德华 2025年度演唱会 银川站,刘德华,84,抒情,宁夏,银川,银川大剧院(演出厅),演艺中心,1688,2025-09-18,2025-09-18,124,猫眼演出,49,282,1268,正常
C202515754,周深 2025年度演唱会 哈尔滨站,周深,61,古典/流行,黑龙江,哈尔滨,哈尔滨体育馆,体育馆,12613,2025-10-29,2025-10-29,97,永乐票务,49,269,8188,余票较多
C202515755,张学友 2025特别呈现演唱会 佛山站,张学友,90,抒情,广东,佛山,佛山国际会展/体育馆(演出场),体育馆,11259,2025-10-03,2025-10-03,111,大麦,49,65,7825,余票较多
C202315756,薛之谦 2023全国巡演 太原站,薛之谦,74,民谣/流行,山西,太原,太原体育馆,体育馆,8902,2023-11-05,2023-11-05,118,华纳音乐,49,228,6030,余票较多
C202315757,唐汉霄 2023世界巡回演唱会 宁波站,唐汉霄,68,流行/摇滚,浙江,宁波,宁波大剧院(演出厅),演艺中心,1847,2023-08-14,2023-08-14,124,猫眼演出,49,165,1217,余票较多
C202215758,张杰 2022世界巡回演唱会 佛山站,张杰,83,抒情,广东,佛山,佛山音乐厅/演出中心,演艺中心,1678,2022-08-26,2022-08-26,108,环球音乐,49,127,1301,正常
C202615759,光良 2026年度演唱会 长春站,光良,49,抒情,吉林,长春,长春体育场,体育场,27523,2026-09-14,2026-09-14,117,猫眼演出,49,298,16685,余票较多
C202515760,汪苏泷 2025世界巡回演唱会（2晚） 长沙站,汪苏泷,69,电子/流行,湖南,长沙,长沙体育馆,体育馆,18441,2025-08-19,2025-08-20,118,现场娱乐(主办合作),49,219,10985,余票较多
C202215761,周杰伦 2022世界巡回演唱会 杭州站,周杰伦,99,嘻哈,浙江,杭州,杭州体育文化中心体育馆,体育馆,34174,2022-06-18,2022-06-18,120,环球音乐,49,67,32091,火热
C202315762,周深 2023世界巡回演唱会 太原站,周深,46,古典/流行,山西,太原,太原体育中心体育馆,体育馆,5258,2023-08-14,2023-08-14,107,环球音乐,49,210,3015,余票较多
C202515763,蔡依林 2025世界巡回演唱会 长春站,蔡依林,85,流行,吉林,长春,长春体育场,体育场,16168,2025-09-13,2025-09-13,85,摩登天空,49,269,12857,正常
C202215764,汪苏泷 2022巡回演唱会 兰州站,汪苏泷,55,流行,甘肃,兰州,兰州体育馆,体育馆,10708,2022-07-21,2022-07-21,124,索尼音乐,49,255,5592,上座偏低
C202215765,李荣浩 2022年度演唱会 青岛站,李荣浩,60,民谣,山东,青岛,青岛国际会展/体育馆(演出场),体育馆,8078,2022-10-25,2022-10-25,134,现场娱乐(主办合作),49,65,5455,余票较多
C202315766,刘德华 2023年度演唱会 厦门站,刘德华,85,抒情,福建,厦门,厦门演艺中心,演艺中心,5893,2023-04-16,2023-04-16,121,环球音乐,49,91,4273,余票较多
C202615767,光良 2026世界巡回演唱会 杭州站,光良,62,抒情,浙江,杭州,杭州体育文化中心体育馆,体育馆,19405,2026-11-02,2026-11-02,117,杰克音乐,49,293,12156,余票较多
C202215768,林俊杰 2022巡回演唱会 郑州站,林俊杰,89,R&B,河南,郑州,郑州国际会展/体育馆(演出场),体育馆,17720,2022-10-30,2022-10-30,102,杰克音乐,49,206,15168,正常
C202215769,张杰 2022巡回演唱会（3晚） 长沙站,张杰,71,抒情,湖南,长沙,长沙国际会展/体育馆(演出场),体育馆,18226,2022-06-15,2022-06-17,121,橙天嘉禾,49,259,11199,余票较多
C202415770,李荣浩 2024年度演唱会 兰州站,李荣浩,54,民谣,甘肃,兰州,兰州体育文化中心体育馆,体育馆,10947,2024-06-26,2024-06-26,131,索尼音乐,49,148,6275,余票较多
C202215771,蔡徐坤 2022年度演唱会 重庆站,蔡徐坤,76,舞曲/电子,重庆,重庆,重庆大剧院(演出厅),演艺中心,8345,2022-08-20,2022-08-20,116,摩登天空,49,226,7025,正常
C202515772,汪苏泷 2025巡回演唱会 宁波站,汪苏泷,71,流行,浙江,宁波,宁波体育中心体育馆,体育馆,4774,2025-07-23,2025-07-23,128,摩登天空,49,211,3177,余票较多
C202215773,光良 2022全新舞台演出 北京站,光良,69,抒情,北京,北京,北京国际体育中心体育场,体育场,48493,2022-05-25,2022-05-25,132,杰克音乐,49,142,26727,余票较多
C202315774,孙燕姿 2023年度演唱会 兰州站,孙燕姿,56,抒情,甘肃,兰州,兰州艺术中心大剧场,演艺中心,5865,2023-05-04,2023-05-04,114,摩登天空,49,174,3128,上座偏低
C202315775,孙燕姿 2023巡回演唱会 南昌站,孙燕姿,62,抒情,江西,南昌,南昌体育中心体育馆,体育馆,28849,2023-02-03,2023-02-03,135,华研国际,49,252,19818,余票较多
C202415776,张学友 2024年度演唱会 乌鲁木齐站,张学友,88,抒情,新疆,乌鲁木齐,乌鲁木齐演艺中心,演艺中心,3355,2024-03-04,2024-03-04,107,永乐票务,49,236,2713,正常
C202515777,华晨宇 2025全国巡演 济南站,华晨宇,77,摇滚/实验,山东,济南,济南奥体中心体育馆,体育馆,12173,2025-06-24,2025-06-24,134,环球音乐,49,165,8824,余票较多
C202315778,汪苏泷 2023年度演唱会 南京站,汪苏泷,56,电子/流行,江苏,南京,南京奥体中心体育场,体育场,82020,2023-10-28,2023-10-28,111,永乐票务,49,163,46908,余票较多
C202415779,孙燕姿 2024年度演唱会 南宁站,孙燕姿,68,流行,广西,南宁,南宁国际会展/体育馆(演出场),体育馆,11423,2024-04-12,2024-04-12,125,大麦,49,262,6692,余票较多
C202615780,薛之谦 2026巡回演唱会（2晚） 武汉站,薛之谦,83,流行,湖北,武汉,武汉体育文化中心体育馆,体育馆,16180,2026-09-14,2026-09-15,150,现场娱乐(主办合作),49,291,12132,余票较多
C202215781,王嘉尔 2022年度演唱会 北京站,王嘉尔,71,舞曲/电子,北京,北京,北京艺术中心大剧场,演艺中心,12828,2022-05-14,2022-05-14,124,杰克音乐,49,100,8315,余票较多
C202215782,周杰伦 2022年度演唱会 沈阳站,周杰伦,96,R&B,辽宁,沈阳,沈阳体育馆,体育馆,16785,2022-06-11,2022-06-11,135,索尼音乐,49,313,15597,火热
C202515783,张靓颖 2025年度演唱会 南昌站,张靓颖,69,流行,江西,南昌,南昌体育馆,体育馆,24258,2025-07-10,2025-07-10,114,杰克音乐,49,83,16468,余票较多
C202615784,王嘉尔 2026年度演唱会 合肥站,王嘉尔,67,舞曲/电子,安徽,合肥,合肥国际会展/体育馆(演出场),体育馆,21526,2026-04-12,2026-04-12,108,华研国际,49,198,16907,正常
C202315785,陈奕迅 2023年度演唱会（2晚） 兰州站,陈奕迅,82,流行,甘肃,兰州,兰州体育中心体育馆,体育馆,4699,2023-02-28,2023-03-01,129,环球音乐,49,242,3086,余票较多
C202315786,汪苏泷 2023全国巡演 北京站,汪苏泷,54,流行,北京,北京,北京奥体中心体育场,体育场,88288,2023-02-02,2023-02-02,118,华研国际,49,228,49697,余票较多
C202515787,张学友 2025世界巡回演唱会 厦门站,张学友,99,经典,福建,厦门,厦门音乐厅/演出中心,演艺中心,4169,2025-09-13,2025-09-13,116,环球音乐,49,87,3225,正常
C202615788,薛之谦 2026年度演唱会（2晚） 福州站,薛之谦,83,流行,福建,福州,福州大剧院(演出厅),演艺中心,6499,2026-07-06,2026-07-07,106,华研国际,49,133,5027,正常
C202215789,张靓颖 2022巡回演唱会 重庆站,张靓颖,68,抒情,重庆,重庆,重庆体育中心体育场,体育场,43234,2022-07-23,2022-07-23,98,大麦,49,248,30453,余票较多
C202315790,毛不易 2023全新舞台演出 重庆站,毛不易,67,民谣/流行,重庆,重庆,重庆奥体中心体育馆,体育馆,35257,2023-03-19,2023-03-19,128,永乐票务,49,244,22108,余票较多
C202415791,刘德华 2024全新舞台演出 宁波站,刘德华,92,流行,浙江,宁波,宁波大剧院(演出厅),演艺中心,3334,2024-01-11,2024-01-11,124,猫眼演出,49,101,2397,余票较多
C202215792,汪苏泷 2022巡回演唱会 西宁站,汪苏泷,76,流行,青海,西宁,西宁体育文化中心体育馆,体育馆,7546,2022-12-17,2022-12-17,116,华研国际,49,171,6023,正常
C202615793,邓紫棋 2026特别呈现演唱会 银川站,邓紫棋,83,摇滚,宁夏,银川,银川艺术中心大剧场,演艺中心,1507,2026-10-29,2026-10-29,127,猫眼演出,49,110,1196,正常
C202515794,张靓颖 2025世界巡回演唱会 兰州站,张靓颖,58,抒情,甘肃,兰州,兰州体育中心体育馆,体育馆,4003,2025-10-12,2025-10-12,123,华研国际,49,59,2522,余票较多
C202415795,周杰伦 2024全新舞台演出 苏州站,周杰伦,85,嘻哈,江苏,苏州,苏州演艺中心,演艺中心,12891,2024-03-15,2024-03-15,118,大麦,49,90,10166,正常
C202215796,周杰伦 2022特别呈现演唱会 深圳站,周杰伦,99,R&B,广东,深圳,深圳体育场,体育场,71719,2022-10-07,2022-10-07,139,猫眼演出,49,184,57523,正常
C202315797,林俊杰 2023世界巡回演唱会 宁波站,林俊杰,83,流行,浙江,宁波,宁波音乐厅/演出中心,演艺中心,2119,2023-05-16,2023-05-16,134,索尼音乐,49,177,1358,余票较多
C202615798,张杰 2026全国巡演 大连站,张杰,78,流行,辽宁,大连,大连大剧院(演出厅),演艺中心,4368,2026-08-14,2026-08-14,106,大麦,49,163,2897,余票较多
C202315799,周深 2023特别呈现演唱会 郑州站,周深,77,跨界,河南,郑州,郑州体育馆,体育馆,11007,2023-09-06,2023-09-06,125,杰克音乐,49,282,7915,余票较多
C202315800,五月天 2023巡回演唱会 厦门站,五月天,87,流行摇滚,福建,厦门,厦门体育中心体育馆,体育馆,25539,2023-12-21,2023-12-21,130,橙天嘉禾,49,312,19594,正常
C202415801,林俊杰 2024巡回演唱会 天津站,林俊杰,78,R&B,天津,天津,天津体育中心体育馆,体育馆,14801,2024-09-06,2024-09-06,112,橙天嘉禾,49,212,11300,正常
C202415802,陈奕迅 2024世界巡回演唱会 大连站,陈奕迅,88,流行,辽宁,大连,大连体育文化中心体育馆,体育馆,19758,2024-07-15,2024-07-15,104,永乐票务,49,149,15582,正常
C202615803,张学友 2026特别呈现演唱会 天津站,张学友,91,经典,天津,天津,天津艺术中心大剧场,演艺中心,4019,2026-06-16,2026-06-16,132,索尼音乐,49,138,3035,正常
C202615804,光良 2026全新舞台演出 天津站,光良,55,抒情,天津,天津,天津体育馆,体育馆,8114,2026-07-08,2026-07-08,120,永乐票务,49,300,5202,余票较多
C202615805,五月天 2026年度演唱会 深圳站,五月天,86,摇滚,广东,深圳,深圳体育馆,体育馆,31443,2026-01-03,2026-01-03,120,猫眼演出,49,59,22462,余票较多
C202415806,刘若英(奶茶) 2024巡回演唱会 贵阳站,刘若英(奶茶),76,经典,贵州,贵阳,贵阳体育文化中心体育馆,体育馆,9602,2024-12-01,2024-12-01,127,华纳音乐,49,59,6867,余票较多
C202315807,毛不易 2023巡回演唱会 宁波站,毛不易,69,民谣/流行,浙江,宁波,宁波艺术中心大剧场,演艺中心,1837,2023-06-24,2023-06-24,117,永乐票务,49,59,1436,正常
C202415808,周杰伦 2024全国巡演（2晚） 杭州站,周杰伦,85,流行,浙江,杭州,杭州音乐厅/演出中心,演艺中心,7207,2024-07-27,2024-07-28,124,现场娱乐(主办合作),49,201,6074,正常
C202515809,张靓颖 2025特别呈现演唱会 济南站,张靓颖,55,抒情,山东,济南,济南体育中心体育馆,体育馆,21270,2025-06-14,2025-06-14,135,大麦,49,264,14720,余票较多
C202315810,林俊杰 2023年度演唱会 厦门站,林俊杰,86,R&B,福建,厦门,厦门体育文化中心体育馆,体育馆,17996,2023-09-07,2023-09-07,126,大麦,49,159,12765,余票较多
C202315811,华晨宇 2023世界巡回演唱会 北京站,华晨宇,80,流行,北京,北京,北京体育馆,体育馆,40976,2023-04-05,2023-04-05,118,环球音乐,49,127,29049,余票较多
C202415812,华晨宇 2024世界巡回演唱会 兰州站,华晨宇,92,流行,甘肃,兰州,兰州音乐厅/演出中心,演艺中心,4175,2024-04-15,2024-04-15,141,猫眼演出,49,337,3271,正常
C202415813,唐汉霄 2024世界巡回演唱会 深圳站,唐汉霄,50,流行/摇滚,广东,深圳,深圳奥体中心体育馆,体育馆,17796,2024-09-29,2024-09-29,118,永乐票务,49,139,11730,余票较多
C202215814,五月天 2022全新舞台演出 长春站,五月天,95,摇滚,吉林,长春,长春奥体中心体育馆,体育馆,7545,2022-10-28,2022-10-28,129,华纳音乐,49,150,5136,余票较多
C202515815,赵雷 2025全新舞台演出 厦门站,赵雷,64,民谣,福建,厦门,厦门奥体中心体育场,体育场,38751,2025-11-04,2025-11-04,102,环球音乐,49,214,18651,上座偏低
C202515816,周深 2025巡回演唱会 长沙站,周深,76,古典/流行,湖南,长沙,长沙奥体中心体育馆,体育馆,10761,2025-08-18,2025-08-18,93,猫眼演出,49,59,7555,余票较多
C202315817,周杰伦 2023特别呈现演唱会 厦门站,周杰伦,91,嘻哈,福建,厦门,厦门体育馆,体育馆,9387,2023-06-11,2023-06-11,130,摩登天空,49,178,6949,余票较多
C202515818,刘若英(奶茶) 2025巡回演唱会 大连站,刘若英(奶茶),72,抒情,辽宁,大连,大连体育中心体育馆,体育馆,12589,2025-04-28,2025-04-28,133,永乐票务,49,232,7473,余票较多
C202415819,林俊杰 2024特别呈现演唱会 佛山站,林俊杰,81,R&B,广东,佛山,佛山体育中心体育馆,体育馆,14216,2024-07-15,2024-07-15,113,现场娱乐(主办合作),49,286,10043,余票较多
C202515820,毛不易 2025年度演唱会 呼和浩特站,毛不易,90,民谣/流行,内蒙古,呼和浩特,呼和浩特艺术中心大剧场,演艺中心,2533,2025-08-23,2025-08-23,129,猫眼演出,49,212,2212,正常
C202415821,赵雷 2024巡回演唱会 太原站,赵雷,48,民谣,山西,太原,太原音乐厅/演出中心,演艺中心,1861,2024-06-09,2024-06-09,111,环球音乐,49,112,1082,余票较多
C202315822,张靓颖 2023年度演唱会 佛山站,张靓颖,65,抒情,广东,佛山,佛山音乐厅/演出中心,演艺中心,3906,2023-08-07,2023-08-07,117,大麦,49,282,2636,余票较多
C202415823,周杰伦 2024巡回演唱会 佛山站,周杰伦,98,流行,广东,佛山,佛山奥体中心体育馆,体育馆,9655,2024-01-24,2024-01-24,132,大麦,49,172,7122,余票较多
C202315824,汪苏泷 2023年度演唱会 南宁站,汪苏泷,70,流行,广西,南宁,南宁音乐厅/演出中心,演艺中心,1501,2023-02-07,2023-02-07,106,永乐票务,49,232,976,余票较多
